MB;MATERIAL;KGS_TENIDOS;KILOS_ACABADOS;VALOR_LOTE_KILO;AR;TAMANO_CLIENTE
2;HCCYPO;4;4.1;0.618;A;940.959
2;HCCYPO;9;9.3;0.949;A;264.686
2;HCCYPO;5;5.1;0.106;A;264.686
2;HCCYPO;2;0;0.355;R;940.959
2;HCCYPO;1;0;1.03;R;940.959
2;HCCYPO;5;5;0.496;A;114.262
2;HCCYPO;1;0.9;1.78;A;19.581
2;HCCYPO;3;3.1;0.273;A;264.686
2;HCCYPO;1;0.9;0.88;A;940.959
2;HCCYPO;1;0;1.63;R;19.581
2;HCCYPO;2;0;0.415;R;114.262
2;HCCYPO;1;0.9;0.47;A;940.959
2;HCCYPO;1;0;0.72;R;940.959
2;HCCYPO;17;0;0.416;R;940.959
2;HCCYPO;17;17.2;0.265;A;940.959
2;HCCYPO;4;4;0.27;A;264.686
2;HCCYPO;10;10;0.307;A;264.686
2;HCCYPO;3;3;0.283;A;264.686
2;HCCYPO;6;6.1;0.293;A;264.686
2;HCCYPO;2;1.9;0.65;A;264.686
2;HCCYPO;2;0;0.66;R;264.686
2;HCCYPO;2;0;0.535;R;264.686
2;HCCYPO;2;1.9;0.53;A;114.262
2;HCCYPO;4;4;0.435;A;114.262
2;HCCYPO;4;4.1;0.383;A;114.262
2;HCP;209;213.3;0.387;A;3662.597
2;HCP;205;217.5;0.391;A;3662.597
2;HCP;110;113.1;0.448;A;3662.597
2;HCP;202;207.5;0.395;A;3662.597
2;HCP;24;25.1;0.663;A;3.92
2;HCP;3.8;3.5;0.463;A;30.743
2;HCP;3.8;3.7;0.521;A;30.743
2;HCP;3.8;3.8;0.429;A;30.743
2;HCP;3.8;3.7;0.626;A;30.743
2;HCP;3.8;3.8;1.545;A;30.743
2;HCP;10;10.1;1.592;A;1.592
2;HCP;3.8;3.7;1.245;A;30.743
2;HCP;4.5;4.5;1.002;A;333.561
2;HCP;3.8;3.7;1.4;A;30.743
2;HCP;3.8;3.7;0.826;A;30.743
2;HCP;3.8;3.8;1.15;A;30.743
2;HCP;3.8;3.8;1.037;A;333.561
2;HCP;3.8;3.8;1;A;30.743
2;HCP;3.8;3.8;0.713;A;30.743
2;HCP;3.8;3.7;1.158;A;30.743
2;HCP;3.8;3.5;0.837;A;30.743
2;HCP;3.8;3.7;0.613;A;30.743
2;HCP;3.8;3.8;0.592;A;30.743
2;HCP;5.3;4.1;0.042;A;3662.597
2;HCP;5.3;5.2;0.234;A;3662.597
2;HCP;5.3;5.3;0.208;A;3662.597
2;HCP;5.3;5.3;0.245;A;3662.597
2;HCP;5.3;5.3;0.151;A;3662.597
2;HCP;5.3;5.2;0.151;A;3662.597
2;HCP;5.3;5.3;0.166;A;3662.597
2;HCP;5.3;5.2;0.383;A;3662.597
2;HCP;5.3;5.1;0.4;A;3662.597
2;HCP;5.3;5.3;0.132;A;3662.597
2;HCP;5.3;5.3;0.14;A;3662.597
2;HCP;5.3;5.3;0.149;A;3662.597
2;HCP;5.3;5.3;0.209;A;3662.597
2;HCP;5.3;5.3;0.183;A;3662.597
2;HCP;5.3;5.3;0.242;A;3662.597
2;HCP;5.3;5.2;0.185;A;3662.597
2;HCP;5.3;5.3;0.2;A;3662.597
2;HCP;5.3;5.2;0.202;A;3662.597
2;HCP;5.3;5.4;0.209;A;3662.597
2;HCP;5.3;5.3;0.192;A;3662.597
2;HCP;5.3;5.2;0.425;A;3662.597
2;HCP;5.3;5.3;0.245;A;3662.597
2;HCP;5.3;5.1;0.23;A;3662.597
2;HCP;5.3;5.2;0.16;A;3662.597
2;HCP;5.3;5.2;0.389;A;3662.597
2;HCP;5.3;5.2;0.275;A;3662.597
2;HCP;5.3;5.2;0.23;A;3662.597
2;HCP;5.3;5.2;0.245;A;3662.597
2;HCP;5.3;5.3;0.526;A;3662.597
2;HCP;5.3;5.2;0.534;A;3662.597
2;HCP;5.3;5.4;0.413;A;3662.597
2;HCP;5.3;5.3;0.451;A;3662.597
2;HCP;5.3;5.3;0.391;A;3662.597
2;HCP;5.3;5.2;0.292;A;3662.597
2;HCP;5.3;5.2;0.309;A;3662.597
2;HCP;5.3;5.3;0.311;A;3662.597
2;HCP;5.3;5.3;0.4;A;3662.597
2;HCP;5.3;5.3;0.285;A;3662.597
2;HCP;5.3;5.2;0.381;A;3662.597
2;HCP;5.3;5.3;0.413;A;3662.597
2;HCP;5.3;5.2;0.413;A;3662.597
2;HCP;5.3;5.3;0.413;A;3662.597
2;HCP;5.3;5.3;0.451;A;3662.597
2;HCP;5.3;5.3;0.487;A;3662.597
2;HCP;5.3;5.3;0.458;A;3662.597
2;HCP;5.3;5.1;0.304;A;3662.597
2;HCP;5.3;5.1;0.321;A;3662.597
2;HCP;5.3;5.2;0.381;A;3662.597
2;HCP;5.3;5.3;0.281;A;3662.597
2;HCP;5.3;5.4;0.242;A;3662.597
2;HCP;5.3;5.4;0.298;A;3662.597
2;HCP;5.3;5.2;0.219;A;3662.597
2;HCP;5.3;5.4;0.228;A;3662.597
2;HCP;5.3;5.3;0.317;A;3662.597
2;HCP;5.3;5.2;0.306;A;3662.597
2;HCP;5.3;5.3;0.34;A;3662.597
2;HCP;5.3;5.3;0.266;A;3662.597
2;HCP;5.3;5.2;0.275;A;3662.597
2;HCP;5.3;5.3;0.249;A;3662.597
2;HCP;5.3;5.2;0.213;A;3662.597
2;HCP;5.3;3.7;0.37;A;3662.597
2;HCP;5.3;5.2;0.326;A;3662.597
2;HCP;5.3;5.3;0.355;A;3662.597
2;HCP;5.3;5.3;0.283;A;3662.597
2;HCP;5.3;5.3;0.283;A;3662.597
2;HCP;5.3;5.2;0.209;A;3662.597
2;HCP;5.3;5.2;0.294;A;3662.597
2;HCP;5.3;5.2;0.279;A;3662.597
2;HCP;5.3;5.2;0.268;A;3662.597
2;HCP;5.3;5.1;0.226;A;3662.597
2;HCP;5.3;5.2;0.243;A;3662.597
2;HCP;5.3;4.8;0.421;A;1.681
2;HCP;5.3;5.3;0.368;A;3662.597
2;HCP;5.3;5.2;0.228;A;3662.597
2;HCP;5.3;5.1;0.315;A;3662.597
2;HCP;5.3;5.3;0.323;A;3662.597
2;HCP;5.3;5.4;0.319;A;3662.597
2;HCP;5.3;5.2;0.208;A;3662.597
2;HCP;5.3;5.4;0.181;A;3662.597
2;HCP;5.3;5.3;0.225;A;3662.597
2;HCP;5.3;5.3;0.226;A;3662.597
2;HCP;5.3;4.7;0.232;A;3662.597
2;HCP;5.3;5.2;0.379;A;3662.597
2;HCP;5.3;4.6;0.966;A;3662.597
2;HCP;5.3;5.2;0.353;A;3662.597
2;HCP;5.3;5.3;0.608;A;3662.597
2;HCP;5.3;5.4;0.594;A;3662.597
2;HCP;5.3;5.3;0.613;A;3662.597
2;HCP;5.3;5.5;0.766;A;3662.597
2;HCP;5.3;5.3;0.479;A;3662.597
2;HCP;3.8;3.7;0.516;A;3662.597
2;HCP;5.3;5.2;0.434;A;3662.597
2;HCP;5.3;5.3;0.281;A;3662.597
2;HCP;5.3;5.3;0.579;A;3662.597
2;HCP;5.3;5.3;0.591;A;3662.597
2;HCP;5.3;5.2;0.406;A;3662.597
2;HCP;5.3;5.2;0.594;A;3662.597
2;HCP;5.3;5.4;0.617;A;3662.597
2;HCP;5.3;5.3;0.321;A;3662.597
2;HCP;5.3;5.3;0.317;A;3662.597
2;HCP;5.3;5.4;0.923;A;3662.597
2;HCP;5.3;5.4;0.934;A;3662.597
2;HCP;5.3;5.3;0.779;A;3662.597
2;HCP;5.3;5.4;0.806;A;3662.597
2;HCP;5.3;5.3;0.572;A;3662.597
2;HCP;5.3;5.3;0.585;A;3662.597
2;HCP;5.3;5.4;0.766;A;3662.597
2;HCP;5.3;5.3;0.308;A;3662.597
2;HCP;5.3;5.3;0.411;A;3662.597
2;HCP;5.3;5.3;0.428;A;3662.597
2;HCP;5.3;5.3;0.489;A;3662.597
2;HCP;5.3;5.2;0.504;A;3662.597
2;HCP;5.3;5.4;0.479;A;3662.597
2;HCP;5.3;5.4;0.723;A;3662.597
2;HCP;5.3;5.3;0.715;A;3662.597
2;HCP;5.3;5.2;0.677;A;3662.597
2;HCP;5.3;4.7;0.558;A;3662.597
2;HCP;5.3;5.3;0.406;A;3662.597
2;HCP;5.3;5.3;0.885;A;3662.597
2;HCP;5.3;4.7;0.885;A;3662.597
2;HCP;5.3;0;0.447;R;3662.597
2;HCP;5.3;5.3;0.457;A;3662.597
2;HCP;5.3;5.2;0.755;A;3662.597
2;HCP;5.3;5.3;0.806;A;3662.597
2;HCP;5.3;5.3;0.545;A;3662.597
2;HCP;5.3;5.3;0.243;A;3662.597
2;HCP;5.3;5.3;0.555;A;3662.597
2;HCP;5.3;5.3;0.317;A;3662.597
2;HCP;5.3;0;0.326;R;3662.597
2;HCP;5.3;5.5;0.468;A;3662.597
2;HCP;5.3;5.3;0.492;A;3662.597
2;HCP;5.3;5.4;0.574;A;3662.597
2;HCP;5.3;5.4;0.364;A;3662.597
2;HCP;5.3;5.3;0.428;A;3662.597
2;HCP;5.3;5.2;0.502;A;3662.597
2;HCP;5.3;5.2;0.402;A;3662.597
2;HCP;5.3;5.3;0.319;A;3662.597
2;HCP;5.3;5.2;0.74;A;3662.597
2;HCP;5.3;5.3;0.526;A;3662.597
2;HCP;5.3;5.3;0.542;A;3662.597
2;HCP;5.3;5.3;0.432;A;3662.597
2;HCP;5.3;5.4;0.309;A;3662.597
2;HCP;5.3;5.2;0.56;A;3662.597
2;HCP;5.3;5.4;0.668;A;3662.597
2;HCP;5.3;5.2;0.506;A;3662.597
2;HCP;5.3;5.4;0.538;A;3662.597
2;HCP;5.3;5.3;0.638;A;3662.597
2;HCP;5.3;5.2;0.502;A;3662.597
2;HCP;5.3;5.3;0.511;A;3662.597
2;HCP;5.3;5.4;0.421;A;3662.597
2;HCP;5.3;5.3;0.483;A;3662.597
2;HCP;5.3;5.5;0.947;A;3662.597
2;HCP;5.3;5.2;0.992;A;3662.597
2;HCP;5.3;5.4;0.951;A;3662.597
2;HCP;5.3;5.4;0.694;A;3662.597
2;HCP;5.3;5.4;0.683;A;3662.597
2;HCP;5.3;5.3;0.687;A;3662.597
2;HCP;5.3;5.3;0.557;A;3662.597
2;HCP;5.3;5.2;0.7;A;3662.597
2;HCP;5.3;4.8;0.519;A;3662.597
2;HCP;5.3;5.3;0.583;A;3662.597
2;HCP;5.3;5.3;0.398;A;3662.597
2;HCP;5.3;5.4;0.398;A;3662.597
2;HCP;5.3;5.2;0.406;A;3662.597
2;HCP;5.3;5.4;0.406;A;3662.597
2;HCP;5.3;5.3;0.708;A;3662.597
2;HCP;5.3;5.4;0.685;A;3662.597
2;HCP;5.3;5.2;0.638;A;3662.597
2;HCP;5.3;5.4;0.594;A;3662.597
2;HCP;5.3;0;0.64;R;3662.597
2;HCP;5.3;5.3;0.54;A;3662.597
2;HCP;5.3;5.2;0.547;A;3662.597
2;HCP;5.3;5.3;0.483;A;3662.597
2;HCP;5.3;0;0.428;R;3662.597
2;HCP;5.3;5.3;0.542;A;3662.597
2;HCP;5.3;5.3;0.549;A;3662.597
2;HCP;5.3;5.4;0.479;A;3662.597
2;HCP;5.3;5.3;0.379;A;3662.597
2;HCP;5.3;5.2;0.387;A;3662.597
2;HCP;5.3;5.2;0.413;A;3662.597
2;HCP;5.3;5.4;0.408;A;3662.597
2;HCP;5.3;5.4;0.887;A;3662.597
2;HCP;5.3;0;0.906;R;3662.597
2;HCP;5.3;5.1;0.425;A;3662.597
2;HCP;5.3;5.3;0.625;A;3662.597
2;HCP;5.3;5.4;0.658;A;3662.597
2;HCP;5.3;0;0.574;R;3662.597
2;HCP;5.3;4.9;0.528;A;3662.597
2;HCP;5.3;5.2;0.562;A;3662.597
2;HCP;5.3;5.2;0.889;A;3662.597
2;HCP;5.3;5.3;0.855;A;3662.597
2;HCP;5.3;5.3;1.07;A;3662.597
2;HCP;5.3;5.2;0.287;A;3662.597
2;HCP;5.3;4.9;0.415;A;3662.597
2;HCP;5.3;5.5;0.904;A;3662.597
2;HCP;5.3;5.1;0.909;A;3662.597
2;HCP;5.3;5.2;0.33;A;3662.597
2;HCP;6;5.9;0.373;A;3662.597
2;HCP;5.3;5.3;0.36;A;3662.597
2;HCP;140;142;0.453;A;3662.597
2;HCP;184;190.1;0.427;A;3662.597
2;HCP;19;20.1;0.446;A;3.53
2;HCP;19;21.4;1.394;A;3.53
2;HCP;26;27;0.758;A;4.222
2;HCP;12;12;1.548;A;3.92
2;HCP;21;0;0.899;R;3.53
2;HCP;27;28.8;0.954;A;4.222
2;HCP;9;9;1.709;A;3.92
2;HCP;26;26.5;0.844;A;4.222
2;HCP;19;19.4;0.791;A;3.53
2;HCP;26;27;0.758;A;4.222
2;HCP;53;55;0.908;A;4.222
2;HCPO;6;5.7;0.122;A;320.164
2;HCPO;19;19.6;0.197;A;59.922
2;HCPO;3;3.1;0.2;A;59.922
2;HCPO;8;8;0.465;A;48.006
2;HCPO;8;8;0.465;A;48.006
2;HCPO;4;3.8;0.23;A;48.006
2;HCPO;23;24.2;0.249;A;59.922
2;HCPO;18;18.4;0.243;A;59.922
2;HCPO;23;24.2;0.249;A;59.922
2;HCPO;10;10.4;0.255;A;59.922
2;HCPO;7;7.3;0.227;A;48.006
2;HCPO;15;14.9;0.229;A;48.006
2;HCPO;23;24.2;0.249;A;48.006
2;HCPO;15;15.7;0.229;A;48.006
2;HCPO;21;21.5;0.227;A;48.006
2;HCPO;12;12.3;0.233;A;48.006
2;HCPO;18;18.8;0.244;A;59.922
2;HCPO;23;23.4;0.25;A;48.006
2;HCPO;14;14.6;0.23;A;48.006
2;HCPO;19;19.6;0.23;A;59.922
2;HCPO;7;6.9;0.22;A;48.006
2;HCPO;23;24.1;0.303;A;48.006
2;HCPO;2;0;0.185;R;539.617
2;HCPO;5;5;0.148;A;1011.065
2;HCPO;2;1.8;0.355;A;1011.065
2;HCPO;8;8.3;0.208;A;1.428
2;HCPO;16;16;0.217;A;1.428
2;HCPO;5;5;0.164;A;59.922
2;HCPO;2;2.1;0.165;A;264.686
2;HCPO;90;97.7;0.162;A;2.746
2;HCPO;2;1.8;0.165;A;264.686
2;HCPO;9;9.5;0.162;A;59.922
2;HCPO;5;4.7;0.146;A;2.242
2;HCPO;6;6.8;0.148;A;59.922
2;HCPO;5;5.3;0.156;A;59.922
2;HCPO;75;77.9;0.156;A;2.746
2;HCPO;2;2.1;0.165;A;264.686
2;HCPO;8;8.3;0.161;A;33.233
2;HCPO;12;12.4;0.15;A;33.233
2;HCPO;3;3;0.173;A;303.188
2;HCPO;60;62;0.155;A;2.746
2;HCPO;7;7.2;0.147;A;12.76
2;HCPO;90;93.3;0.162;A;2.746
2;HCPO;4;4.2;0.138;A;303.188
2;HCPO;2;1.9;0.17;A;303.188
2;HCPO;3;3;0.13;A;320.164
2;HCPO;2;2.1;0.16;A;336.92
2;HCPO;3;0;0.133;R;303.188
2;HCPO;3;3;0.143;A;152.855
2;HCPO;2;0;0.18;R;1840.702
2;HCPO;2;1.9;0.15;A;152.855
2;HCPO;2;1.8;0.155;A;336.92
2;HCPO;2;1.8;0.175;A;336.92
2;HCPO;2;2.1;0.19;A;539.617
2;HCPO;2;1.8;0.16;A;161.443
2;HCPO;8;8.3;0.154;A;320.164
2;HCPO;2;1.8;0.17;A;320.164
2;HCPO;2;2.1;0.16;A;161.443
2;HCPO;2;1.8;0.18;A;1840.702
2;HCPO;2;1.8;0.18;A;1840.702
2;HCPO;2;2.1;0.18;A;1840.702
2;HCPO;2;1.8;0.355;A;336.92
2;HCPO;2;1.8;0.355;A;336.92
2;HCPO;7;7.1;0.123;A;320.164
2;HCPO;2;1.8;0.165;A;336.92
2;HCPO;4;4.2;0.125;A;336.92
2;HCPO;2;2.1;0.165;A;336.92
2;HCPO;2;2.1;0.165;A;336.92
2;HCPO;2;1.8;0.165;A;336.92
2;HCPO;1;0.9;0.32;A;336.92
2;HCPO;2;1.8;0.17;A;336.92
2;HCPO;3;3;0.137;A;336.92
2;HCPO;2;2.1;0.165;A;336.92
2;HCPO;3;3;0.137;A;336.92
2;HCPO;3;3;0.137;A;336.92
2;HCPO;2;2.1;0.165;A;336.92
2;HCPO;2;1.8;0.165;A;336.92
2;HCPO;2;1.8;0.165;A;336.92
2;HCPO;4;4.2;0.133;A;336.92
2;HCPO;6;5.9;0.148;A;336.92
2;HCPO;5;5;0.146;A;336.92
2;HCPO;2;0;0.17;R;336.92
2;HCPO;7;7.2;0.116;A;12.76
2;HCPO;3;3;0.123;A;336.92
2;HCPO;3;3;0.123;A;336.92
2;HCPO;4;4.2;0.135;A;336.92
2;HCPO;10;10.4;0.151;A;336.92
2;HCPO;1;0.9;0.31;A;336.92
2;HCPO;12;12.7;0.117;A;264.686
2;HCPO;4;4.2;0.145;A;336.92
2;HCPO;3;3;0.153;A;336.92
2;HCPO;3;3;0.153;A;336.92
2;HCPO;9;9.2;0.141;A;336.92
2;HCPO;3;3;0.153;A;336.92
2;HCPO;2;1.8;0.15;A;161.443
2;HCPO;9;9.2;0.12;A;336.92
2;HCPO;3;3;0.13;A;336.92
2;HCPO;2;2.1;0.175;A;161.443
2;HCPO;4;4.2;0.115;A;336.92
2;HCPO;2;1.8;0.15;A;336.92
2;HCPO;2;1.8;0.185;A;336.92
2;HCPO;2;1.8;0.155;A;320.164
2;HCPO;2;1.8;0.165;A;336.92
2;HCPO;3;3;0.127;A;320.164
2;HCPO;7;7.1;0.13;A;303.188
2;HCPO;9;9.1;0.138;A;303.188
2;HCPO;5;5.2;0.116;A;303.188
2;HCPO;18;18.9;0.146;A;303.188
2;HCPO;6;6.2;0.147;A;303.188
2;HCPO;2;1.9;0.165;A;303.188
2;HCPO;5;5.2;0.156;A;303.188
2;HCPO;2;2.1;0.15;A;161.443
2;HCPO;4;4.1;0.153;A;303.188
2;HCPO;2;2.1;0.165;A;161.443
2;HCPO;1;0.9;0.29;A;336.92
2;HCPO;6;6.2;0.132;A;336.92
2;HCPO;5;5;0.128;A;336.92
2;HCPO;1;0.9;0.29;A;336.92
2;HCPO;2;1.8;0.155;A;336.92
2;HCPO;6;5.9;0.132;A;336.92
2;HCPO;5;5;0.06;A;336.92
2;HCPO;4;3.9;0.125;A;336.92
2;HCPO;11;11.3;0.143;A;303.188
2;HCPO;10;10.3;0.155;A;303.188
2;HCPO;2;1.9;0.165;A;152.855
2;HCPO;5;5;0.134;A;336.92
2;HCPO;3;3;0.143;A;336.92
2;HCPO;8;8;0.149;A;336.92
2;HCPO;6;6.2;0.145;A;336.92
2;HCPO;2;2.1;0.165;A;336.92
2;HCPO;5;5;0.142;A;336.92
2;HCPO;2;1.8;0.165;A;336.92
2;HCPO;7;7.1;0.137;A;303.188
2;HCPO;2;2.1;0.18;A;303.188
2;HCPO;8;8.3;0.114;A;303.188
2;HCPO;3;3.2;0.157;A;303.188
2;HCPO;2;1.9;0.18;A;303.188
2;HCPO;4;4.2;0.143;A;303.188
2;HCPO;10;10.7;0.163;A;1.983
2;HCPO;4;3.9;0.145;A;336.92
2;HCPO;2;2.1;0.16;A;336.92
2;HCPO;2;2.1;0.16;A;336.92
2;HCPO;7;7.1;0.114;A;264.686
2;HCPO;2;2;0.15;A;303.188
2;HCPO;2;2;0.15;A;303.188
2;HCPO;6;6.2;0.128;A;303.188
2;HCPO;9;9.5;0.119;A;303.188
2;HCPO;3;3;0.15;A;303.188
2;HCPO;2;1.9;0.15;A;303.188
2;HCPO;9;9.3;0.119;A;303.188
2;HCPO;4;4.3;0.123;A;303.188
2;HCPO;4;4.1;0.123;A;303.188
2;HCPO;2;1.9;0.15;A;303.188
2;HCPO;2;1.8;0.16;A;161.443
2;HCPO;2;1.8;0.165;A;161.443
2;HCPO;2;1.8;0.14;A;161.443
2;HCPO;2;2.1;0.185;A;336.92
2;HCPO;2;2.1;0.185;A;336.92
2;HCPO;2;1.8;0.185;A;336.92
2;HCPO;2;1.8;0.15;A;161.443
2;HCPO;6;6.2;0.13;A;336.92
2;HCPO;4;0;0.118;R;320.164
2;HCPO;9;9.2;0.128;A;336.92
2;HCPO;2;2.1;0.16;A;336.92
2;HCPO;2;1.8;0.175;A;336.92
2;HCPO;2;1.8;0.175;A;336.92
2;HCPO;5;5;0.188;A;336.92
2;HCPO;4;4.2;0.125;A;336.92
2;HCPO;4;4.2;0.12;A;336.92
2;HCPO;2;2.1;0.165;A;336.92
2;HCPO;3;3;0.13;A;336.92
2;HCPO;11;11.6;0.135;A;336.92
2;HCPO;6;5.9;0.138;A;336.92
2;HCPO;7;7.1;0.12;A;336.92
2;HCPO;8;8;0.143;A;336.92
2;HCPO;3;3;0.133;A;336.92
2;HCPO;2;2.1;0.165;A;336.92
2;HCPO;4;4.1;0.13;A;152.855
2;HCPO;2;0;0.17;R;539.617
2;HCPO;2;1.8;0.17;A;539.617
2;HCPO;2;2.1;0.18;A;161.443
2;HCPO;2;1.8;0.175;A;161.443
2;HCPO;4;4.2;0.115;A;303.188
2;HCPO;3;2.9;0.13;A;303.188
2;HCPO;6;6.2;0.128;A;303.188
2;HCPO;2;2.1;0.16;A;1840.702
2;HCPO;3;3;0.13;A;1840.702
2;HCPO;2;1.8;0.16;A;1840.702
2;HCPO;2;2.1;0.16;A;1840.702
2;HCPO;10;10.7;0.15;A;264.686
2;HCPO;14;14.5;0.132;A;264.686
2;HCPO;2;1.8;0.155;A;336.92
2;HCPO;4;3.9;0.095;A;336.92
2;HCPO;5;5;0.126;A;336.92
2;HCPO;7;7.1;0.114;A;336.92
2;HCPO;9;9.2;0.143;A;264.686
2;HCPO;4;4.2;0.145;A;264.686
2;HCPO;5;0;0.156;R;264.686
2;HCPO;4;3.9;0.115;A;59.922
2;HCPO;9;9.2;0.121;A;59.922
2;HCPO;2;0;0.15;R;161.443
2;HCPO;9;9.2;0.123;A;33.233
2;HCPO;100;104.8;0.148;A;1840.702
2;HCPO;4;4.2;0.115;A;1011.065
2;HCPO;5;5;0.016;A;1011.065
2;HCPO;4;3.9;0.115;A;1011.065
2;HCPO;4;4.2;0.123;A;320.164
2;HCPO;4;3.9;0.123;A;320.164
2;HCPO;5;5.2;0.126;A;152.855
2;HCPO;3;3;0.12;A;336.92
2;HCPO;2;0;0.145;R;336.92
2;HCPO;2;1.8;0.15;A;336.92
2;HCPO;6;6.2;0.13;A;336.92
2;HCPO;6;6.5;0.13;A;336.92
2;HCPO;3;3;0.117;A;1840.702
2;HCPO;4;4.2;0.105;A;161.443
2;HCPO;3;3;0.223;A;320.164
2;HCPO;7;7.1;0.224;A;320.164
2;HCPO;3;3;0.207;A;320.164
2;HCPO;2;2.1;0.175;A;161.443
2;HCPO;2;1.9;0.175;A;303.188
2;HCPO;4;3.9;0.165;A;336.92
2;HCPO;2;1.8;0.28;A;336.92
2;HCPO;10;0;0.22;R;33.233
2;HCPO;8;8.3;0.268;A;336.92
2;HCPO;5;5;0.256;A;336.92
2;HCPO;3;3;0.247;A;336.92
2;HCPO;3;3;0.18;A;336.92
2;HCPO;3;3;0.173;A;336.92
2;HCPO;7;7.2;0.196;A;12.76
2;HCPO;3;3;0.28;A;336.92
2;HCPO;4;4.2;0.268;A;336.92
2;HCPO;4;4.2;0.268;A;336.92
2;HCPO;3;3.3;0.283;A;336.92
2;HCPO;4;4.2;0.263;A;336.92
2;HCPO;2;2.1;0.305;A;336.92
2;HCPO;2;2.1;0.305;A;336.92
2;HCPO;11;11.6;0.277;A;336.92
2;HCPO;1;0;0.46;R;336.92
2;HCPO;6;5.9;0.28;A;336.92
2;HCPO;2;1.8;0.335;A;336.92
2;HCPO;3;3;0.307;A;336.92
2;HCPO;2;1.8;0.335;A;336.92
2;HCPO;7;7.1;0.294;A;336.92
2;HCPO;16;16.6;0.33;A;336.92
2;HCPO;3;3;0.313;A;336.92
2;HCPO;1;0.9;0.5;A;336.92
2;HCPO;2;2.1;0.335;A;336.92
2;HCPO;2;2.1;0.335;A;336.92
2;HCPO;7;7.4;0.293;A;336.92
2;HCPO;8;0;0.318;R;336.92
2;HCPO;2;2.1;0.335;A;336.92
2;HCPO;11;11.9;0.312;A;336.92
2;HCPO;8;8.3;0.32;A;336.92
2;HCPO;6;5.9;0.313;A;336.92
2;HCPO;2;1.8;0.335;A;336.92
2;HCPO;2;1.8;0.335;A;336.92
2;HCPO;2;1.8;0.335;A;336.92
2;HCPO;4;3.9;0.32;A;336.92
2;HCPO;11;11.3;0.312;A;336.92
2;HCPO;3;3;0.313;A;336.92
2;HCPO;6;5.9;0.313;A;336.92
2;HCPO;12;12.4;0.411;A;336.92
2;HCPO;1;0.9;0.62;A;336.92
2;HCPO;2;1.8;0.445;A;336.92
2;HCPO;7;7.1;0.401;A;336.92
2;HCPO;4;4.2;0.415;A;336.92
2;HCPO;2;1.8;0.445;A;336.92
2;HCPO;4;4.2;0.415;A;336.92
2;HCPO;1;0.9;0.62;A;336.92
2;HCPO;2;1.8;0.565;A;336.92
2;HCPO;5;5;0.512;A;336.92
2;HCPO;12;12.1;0.208;A;336.92
2;HCPO;2;1.8;0.25;A;336.92
2;HCPO;4;4.2;0.213;A;336.92
2;HCPO;3;3;0.22;A;336.92
2;HCPO;2;1.8;0.245;A;336.92
2;HCPO;2;2.1;0.395;A;336.92
2;HCPO;3;3;0.37;A;336.92
2;HCPO;3;3;0.387;A;336.92
2;HCPO;6;6.2;0.222;A;320.164
2;HCPO;2;1.8;0.88;A;336.92
2;HCPO;4;4.2;0.283;A;336.92
2;HCPO;3;3;0.293;A;336.92
2;HCPO;2;1.8;0.195;A;336.92
2;HCPO;2;1.8;0.195;A;336.92
2;HCPO;2;1.8;0.195;A;336.92
2;HCPO;2;1.8;0.195;A;336.92
2;HCPO;2;2.1;0.195;A;336.92
2;HCPO;8;8.3;0.176;A;336.92
2;HCPO;3;3;0.237;A;59.922
2;HCPO;3;3;0.237;A;59.922
2;HCPO;2;1.8;0.205;A;336.92
2;HCPO;2;1.8;0.16;A;539.617
2;HCPO;2;1.8;0.72;A;161.443
2;HCPO;2;1.8;0.735;A;161.443
2;HCPO;2;1.8;0.355;A;161.443
2;HCPO;2;1.8;0.355;A;161.443
2;HCPO;2;2.1;0.255;A;56.531
2;HCPO;2;1.8;0.235;A;539.617
2;HCPO;17;17.1;0.434;A;336.92
2;HCPO;19;19.5;0.232;A;336.92
2;HCPO;2;1.8;0.265;A;336.92
2;HCPO;5;5;0.234;A;336.92
2;HCPO;11;11.6;0.237;A;336.92
2;HCPO;2;2.1;0.265;A;336.92
2;HCPO;20;20.7;0.278;A;336.92
2;HCPO;11;11.3;0.237;A;336.92
2;HCPO;6;6.2;0.24;A;336.92
2;HCPO;11;11.6;0.237;A;336.92
2;HCPO;7;7.1;0.221;A;336.92
2;HCPO;19;19.5;0.232;A;336.92
2;HCPO;5;5;0.234;A;336.92
2;HCPO;34;35.2;0.245;A;336.92
2;HCPO;3;3;0.233;A;336.92
2;HCPO;4;3.9;0.233;A;336.92
2;HCPO;3;3;0.33;A;336.92
2;HCPO;3;3;0.337;A;336.92
2;HCPO;9;9.2;0.324;A;336.92
2;HCPO;10;10.4;0.345;A;336.92
2;HCPO;11;11.6;0.33;A;336.92
2;HCPO;9;9.2;0.349;A;33.233
2;HCPO;3;3;0.14;A;336.92
2;HCPO;2;1.8;0.195;A;120.534
2;HCPO;2;2.1;0.19;A;161.443
2;HCPO;5;5;0.188;A;320.164
2;HCPO;3;3;0.227;A;336.92
2;HCPO;2;1.8;0.355;A;320.164
2;HCPO;2;1.8;0.215;A;336.92
2;HCPO;3;3;0.193;A;336.92
2;HCPO;4;4.2;0.205;A;336.92
2;HCPO;14;14.5;0.215;A;336.92
2;HCPO;3;3;0.217;A;336.92
2;HCPO;4;3.9;0.205;A;336.92
